 **this geom.dat file was made by atoms 2.50 
 **use this file with the feff.inp file that was created at the same time.
 TITLE  Cubic Spinel, MgAl2O4                                                 
 ----------------------------------------------------------------------
 115    3.030000    3.030000   -5.050000   1   0
 116   -3.030000    5.050000    3.030000   1   0
 117   -3.030000    3.030000    5.050000   1   0
 118   -5.050000    3.030000    3.030000   1   0
 119    5.050000   -3.030000    3.030000   1   0
 120    3.030000   -3.030000    5.050000   1   0
 121    3.030000   -5.050000    3.030000   1   0
 122   -3.030000   -3.030000   -5.050000   1   0
 123   -5.050000   -3.030000   -3.030000   1   0
 124   -3.030000   -5.050000   -3.030000   1   0
 125   -3.126960    4.953040   -3.126960   1   0
 126   -4.953040   -3.126960    3.126960   1   0
 127   -3.126960   -4.953040    3.126960   1   0
 128    3.126960    3.126960    4.953040   1   0
 129    3.126960    4.953040    3.126960   1   0
 130    4.953040    3.126960    3.126960   1   0
 131   -4.953040    3.126960   -3.126960   1   0
 132   -3.126960   -3.126960    4.953040   1   0
 133    3.126960   -4.953040   -3.126960   1   0
 134    3.126960   -3.126960   -4.953040   1   0
 135   -3.126960    3.126960   -4.953040   1   0
 136    4.953040   -3.126960   -3.126960   1   0
 137   -2.020000   -2.020000    6.059999   1   0
 138   -2.020000    6.059999   -2.020000   1   0
 139    6.059999   -2.020000   -2.020000   1   0
 140    2.020000    2.020000    6.059999   1   0
 141    6.059999    2.020000    2.020000   1   0
 142    2.020000    6.059999    2.020000   1   0
 143   -6.060000    2.020000   -2.020000   1   0
 144   -2.020000    2.020000   -6.060000   1   0
 145   -2.020000   -6.060000    2.020000   1   0
 146    2.020000   -6.060000   -2.020000   1   0
 147   -6.060000   -2.020000    2.020000   1   0
 148    2.020000   -2.020000   -6.060000   1   0
