 Cubic Spinel, MgAl2O4
 -------------------------------------------------------------------------------
    1  2.648410E-02   1   0   0 ihole, gamach, iprint, iafolp, intclc
    0  0.000000E+00  0.000000E+00  0.000000E+00 ixc, vr0, vi0, rs0
    0  100  0.000000E+00  1.058354E+01 ixanes, nemax, xkmin, xkmax (inv bohr)
    3  nfr
    0   12    0 ifr, iz, ion
    1    8    0 ifr, iz, ion
    2   13    0 ifr, iz, ion
    3   12    0 ifr, iz, ion
  149  nat.   iat, iph, x, y, z
  119    2   -9.543116    5.725870    5.725870
  120    2    9.543116   -5.725870    5.725870
  121    2    5.725870   -5.725870    9.543116
  122    2    5.725870   -9.543116    5.725870
  123    2   -5.725870   -5.725870   -9.543116
  124    2   -9.543116   -5.725870   -5.725870
  125    2   -5.725870   -9.543116   -5.725870
  126    1   -5.909098   -9.359888    5.909098
  127    1    5.909098    5.909098    9.359888
  128    1    5.909098    9.359888    5.909098
  129    1    9.359888    5.909098    5.909098
  130    1   -9.359888    5.909098   -5.909098
  131    1    5.909098   -9.359888   -5.909098
  132    1    5.909098   -5.909098   -9.359888
  133    1   -5.909098    5.909098   -9.359888
  134    1    9.359888   -5.909098   -5.909098
  135    1   -5.909098    9.359888   -5.909098
  136    1   -5.909098   -5.909098    9.359888
  137    1   -9.359888   -5.909098    5.909098
  138    3   -3.817247   -3.817247   11.451740
  139    3    3.817247    3.817247   11.451740
  140    3    3.817247   11.451740    3.817247
  141    3   -3.817247   11.451740   -3.817247
  142    3   11.451740   -3.817247   -3.817247
  143    3   11.451740    3.817247    3.817247
  144    3    3.817247   -3.817247  -11.451740
  145    3  -11.451740    3.817247   -3.817247
  146    3   -3.817247    3.817247  -11.451740
  147    3   -3.817247  -11.451740    3.817247
  148    3    3.817247  -11.451740   -3.817247
  149    3  -11.451740   -3.817247    3.817247
    3  nph
    0    1    0    1.000000    1.000000    0 iph, iat, ifr, xnat, folp, novr
 'Mg    '  potlbl
    1    2    1   80.000000    1.000000    0 iph, iat, ifr, xnat, folp, novr
 'O     '  potlbl
    2    6    2   40.000000    1.000000    0 iph, iat, ifr, xnat, folp, novr
 'Al    '  potlbl
    3   30    3   28.000000    1.000000    0 iph, iat, ifr, xnat, folp, novr
 'Mg    '  potlbl
